,0,1,2,3,4,5,6,7,8,9,10,11,12,13
40,0.12251469,0.029268257,0.044558592,0.025891919,0.12577374,0.025029562,0.028340057,0.0046322416,0.3157529,0.057227824,0.09763746,0.03871661,0.00807972,0.07657646
41,0.122509785,0.02927202,0.044560954,0.025895173,0.12577084,0.025032783,0.028342815,0.004634368,0.3157343,0.05722953,0.0976377,0.038719848,0.008082564,0.07657737
42,0.122514226,0.029268313,0.044558935,0.025892148,0.12577318,0.025029885,0.028340058,0.0046324953,0.31574914,0.05722831,0.09763896,0.03871696,0.0080799265,0.0765774
43,0.12251242,0.029269835,0.04455941,0.025893403,0.12577337,0.025030946,0.028340925,0.004633079,0.31574342,0.05722897,0.0976393,0.03871791,0.008080684,0.07657626
44,0.12251347,0.029269367,0.04455906,0.025892887,0.12577175,0.025030594,0.028340876,0.0046331254,0.31574643,0.057227775,0.09763901,0.038717154,0.008080994,0.076577485
45,0.122512266,0.029270133,0.04455994,0.025894245,0.125771,0.025031755,0.028341921,0.0046335147,0.31574196,0.057229206,0.09763824,0.03871812,0.008081263,0.07657639
46,0.122513756,0.029269863,0.044559464,0.02589326,0.12577194,0.025030976,0.028341372,0.0046331086,0.31574515,0.057228513,0.09763678,0.038718328,0.008080835,0.076576635
47,0.12251335,0.029269628,0.044559475,0.025893165,0.12577355,0.025030605,0.028341092,0.004632966,0.31574357,0.0572285,0.0976383,0.038717985,0.0080806995,0.07657713
48,0.12251573,0.029268702,0.044558614,0.025892247,0.12577474,0.025029596,0.028340213,0.0046322686,0.31574813,0.05722723,0.0976385,0.038717013,0.008079772,0.07657725
49,0.12251221,0.029270288,0.04455877,0.025892943,0.12577169,0.025030944,0.02834057,0.0046332157,0.3157455,0.057228457,0.097639486,0.038717836,0.008081001,0.07657712
50,0.12251234,0.029269788,0.044559363,0.025893465,0.1257718,0.025031133,0.028341223,0.004633276,0.3157445,0.05722872,0.09763917,0.03871757,0.008081089,0.076576546
51,0.12251713,0.029266711,0.044557415,0.025890749,0.125774,0.02502834,0.028338728,0.004631532,0.31576052,0.057226337,0.09763827,0.038715184,0.008078748,0.0765762
52,0.122517094,0.029266953,0.044557024,0.025890475,0.1257732,0.025028262,0.028338572,0.004631475,0.3157633,0.057225812,0.09763745,0.038715735,0.0080786105,0.07657605
53,0.12251126,0.029270722,0.04456011,0.02589424,0.12577178,0.025031764,0.028341848,0.004633769,0.31573775,0.057229523,0.09763957,0.03871851,0.008081748,0.076577336
54,0.1225169,0.029266715,0.044557497,0.025890257,0.12577528,0.025027908,0.028338647,0.0046314993,0.31575966,0.05722667,0.09763934,0.038715288,0.008078681,0.07657568
55,0.122511946,0.029269265,0.04455937,0.025893128,0.12577283,0.02503073,0.028340664,0.004633098,0.31574172,0.05722895,0.097641334,0.038717207,0.008080856,0.0765789
56,0.12251274,0.02926962,0.044559088,0.025893046,0.12577194,0.025030807,0.028340813,0.0046331533,0.31574532,0.057228163,0.09763973,0.03871752,0.008080936,0.07657719
57,0.12251092,0.029271578,0.04456021,0.025895422,0.12576985,0.025032645,0.028342672,0.0046340274,0.31573564,0.057229534,0.09763905,0.038719118,0.008081964,0.07657742
58,0.12251471,0.0292683,0.04455818,0.02589158,0.12577474,0.025029324,0.02833966,0.0046322336,0.31575117,0.057228103,0.09763979,0.03871636,0.008079676,0.07657607
59,0.12251104,0.029270269,0.044559997,0.025894122,0.12577268,0.02503134,0.028341552,0.0046334,0.31573883,0.057229463,0.09764017,0.03871841,0.008081154,0.07657757
60,0.12251415,0.02926871,0.04455863,0.02589172,0.12577339,0.025029596,0.028340017,0.0046325284,0.31575093,0.057228275,0.09763927,0.038716804,0.008080021,0.076575994
61,0.122508965,0.02927242,0.044561192,0.025895867,0.12577115,0.025033271,0.02834315,0.004634517,0.31572938,0.057230845,0.09763948,0.038719967,0.00808264,0.0765772
62,0.12251173,0.029270306,0.044559985,0.025894271,0.12577131,0.025031678,0.028341807,0.004633674,0.31573805,0.057228982,0.09763981,0.038717862,0.008081741,0.076578796
63,0.12250974,0.029271778,0.044560734,0.02589522,0.125771,0.025032792,0.028342865,0.004634277,0.3157326,0.057230394,0.09763987,0.038719214,0.008082349,0.07657705
64,0.12251248,0.029269252,0.044559564,0.025893008,0.12577267,0.025030537,0.028340636,0.004632919,0.31574398,0.057228334,0.09763983,0.038717363,0.008080615,0.076578826
65,0.12251592,0.029268133,0.044557795,0.025891807,0.12577458,0.025029276,0.028339274,0.0046321168,0.31575266,0.05722702,0.09763941,0.038716655,0.008079507,0.076575875
66,0.12251316,0.029269665,0.04455985,0.025893448,0.12577079,0.025031261,0.028341495,0.004633319,0.31574595,0.057228833,0.09763674,0.038718075,0.008081049,0.07657642
67,0.12251316,0.029270096,0.044559114,0.025893755,0.125771,0.025031144,0.028340926,0.0046331882,0.31574336,0.057227742,0.09763857,0.038718227,0.008080944,0.076578826
68,0.122516155,0.029266952,0.04455758,0.025890592,0.12577553,0.025028357,0.028338606,0.0046315887,0.31575748,0.05722729,0.09764007,0.038715355,0.008078767,0.07657563
69,0.12251579,0.029268093,0.044557698,0.02589183,0.12577309,0.025029285,0.028339699,0.004632188,0.31575346,0.057226967,0.09763921,0.03871632,0.008079729,0.076576665
70,0.12251269,0.029269088,0.04455967,0.02589313,0.1257724,0.025030747,0.028341267,0.0046331096,0.3157449,0.057228815,0.097639695,0.038717244,0.008080797,0.076576404
71,0.122509986,0.029271705,0.04456145,0.025895733,0.12577085,0.02503285,0.028343111,0.0046343445,0.3157303,0.05722981,0.09763883,0.03871976,0.008082427,0.0765789
72,0.122514896,0.029268999,0.044558328,0.02589224,0.1257732,0.025029758,0.028340276,0.0046324823,0.31575125,0.05722758,0.097638525,0.03871701,0.008080017,0.07657541
73,0.12252008,0.029265791,0.04455577,0.02588907,0.12577613,0.02502682,0.028337175,0.004630609,0.31576535,0.05722497,0.097639486,0.038714565,0.008077551,0.07657663
74,0.12251504,0.029269109,0.044558696,0.025892664,0.12577364,0.025030099,0.028340388,0.0046326565,0.31574565,0.057228133,0.09763876,0.038717467,0.008080228,0.076577395
75,0.12251292,0.029270193,0.044559006,0.025893575,0.12577333,0.025031,0.028340857,0.0046331827,0.31574342,0.057227667,0.09763803,0.038718197,0.008081123,0.07657747
76,0.1225148,0.029268557,0.04455857,0.025891518,0.12577248,0.02502955,0.028340206,0.004632489,0.3157532,0.057227865,0.09763793,0.03871698,0.008079978,0.07657591
77,0.12251157,0.029269934,0.044560123,0.025894241,0.12577046,0.025031853,0.028342,0.004633606,0.31574124,0.057228938,0.09763913,0.038718004,0.008081403,0.076577544
78,0.12250952,0.029271964,0.044561356,0.025896098,0.12576902,0.025033595,0.028343385,0.004634695,0.3157298,0.05723042,0.09763901,0.038719457,0.008082955,0.07657867
79,0.122511506,0.029271016,0.04456001,0.025894575,0.1257713,0.025031907,0.02834214,0.004633766,0.31573424,0.057229184,0.09764068,0.03871868,0.008081711,0.07657915
80,0.12250912,0.029271808,0.04456145,0.025896221,0.1257687,0.025033696,0.028343711,0.0046346867,0.31572953,0.057230506,0.0976397,0.038719174,0.00808292,0.07657879
81,0.12251314,0.029269958,0.044559065,0.025894122,0.12577285,0.025031088,0.028340995,0.0046332255,0.31574467,0.057227395,0.09763811,0.038718004,0.0080811065,0.07657635
82,0.12251636,0.029267358,0.044557463,0.025891505,0.12577446,0.025029035,0.028338894,0.0046318495,0.31575507,0.057227258,0.097639255,0.038715806,0.008079179,0.07657658
83,0.12251088,0.029270327,0.04456001,0.025894646,0.12577087,0.025031963,0.028341677,0.004633668,0.3157396,0.05722927,0.097639844,0.038718194,0.008081474,0.076577574
84,0.12251302,0.029268589,0.044559114,0.025892058,0.12577327,0.025029838,0.028340228,0.004632572,0.31574893,0.057228774,0.09763961,0.038716603,0.008080087,0.07657736
85,0.12251338,0.029268086,0.044559024,0.025891915,0.12577365,0.025029594,0.028340345,0.0046325335,0.31575066,0.05722768,0.097639725,0.038716216,0.008080182,0.0765771
86,0.12251256,0.029270267,0.044559244,0.025893962,0.12577131,0.025031442,0.028341409,0.004633313,0.31574115,0.057228513,0.0976393,0.03871819,0.008081154,0.07657816
87,0.12251743,0.029266044,0.044556174,0.025889326,0.12577656,0.02502698,0.028336935,0.004630766,0.31576642,0.057225626,0.097639225,0.03871469,0.0080777565,0.076576
88,0.1225132,0.02926947,0.044558894,0.025893092,0.1257716,0.02503082,0.028340673,0.004633056,0.31574324,0.057228573,0.097641066,0.0387172,0.008080775,0.076578364
89,0.1225113,0.029270453,0.04455993,0.025893355,0.12577356,0.025031015,0.028341219,0.0046333643,0.31573984,0.057229437,0.09763911,0.038718294,0.008081255,0.07657774
90,0.122514434,0.029268846,0.044558723,0.025892857,0.12577316,0.025030207,0.028340263,0.004632554,0.31574997,0.057227876,0.097637475,0.038717147,0.008080092,0.0765764
91,0.1225124,0.029269813,0.04456006,0.025893992,0.1257714,0.025031267,0.028341828,0.004633357,0.3157422,0.0572286,0.09763886,0.038717985,0.008081111,0.07657711
92,0.12251182,0.029269814,0.044560123,0.025893982,0.12577195,0.02503126,0.028341785,0.0046333144,0.3157408,0.057229243,0.09763963,0.03871792,0.008080979,0.07657725
93,0.122515544,0.0292676,0.04455812,0.025891406,0.12577505,0.0250291,0.02833926,0.0046320977,0.31575453,0.057227608,0.09763867,0.038716037,0.008079539,0.07657541
94,0.12250973,0.029271888,0.044561215,0.025895722,0.12576959,0.025033066,0.0283436,0.004634408,0.31573054,0.057230424,0.09763979,0.03871964,0.008082442,0.07657796
95,0.122513056,0.02926893,0.044559065,0.025892785,0.12577266,0.025030466,0.028340453,0.004632803,0.3157469,0.057228696,0.09763961,0.038716957,0.008080389,0.0765773
96,0.12251226,0.029269313,0.044559278,0.025893252,0.12577198,0.025030887,0.028340599,0.004632955,0.31574702,0.05722793,0.09763795,0.03871766,0.008080677,0.076578274
97,0.12251638,0.029266266,0.044557676,0.02588986,0.12577654,0.025027458,0.028338274,0.0046313256,0.31575987,0.057227112,0.09764059,0.038714804,0.0080783805,0.076575466
98,0.12251311,0.029269015,0.04455883,0.025892437,0.12577347,0.025029976,0.02834028,0.0046327086,0.31574798,0.057227995,0.09763987,0.03871692,0.008080376,0.07657702
99,0.12251407,0.029268878,0.044558607,0.025892647,0.12577254,0.025030306,0.028340334,0.004632694,0.31574944,0.057227734,0.0976386,0.038717147,0.0080802785,0.07657675
100,0.122512944,0.029269068,0.044558786,0.025892582,0.12577346,0.02503007,0.028340302,0.0046327994,0.31574667,0.057228304,0.09764097,0.038716566,0.008080451,0.07657701
101,0.122515045,0.029268403,0.044558514,0.0258923,0.12577312,0.02502987,0.02834026,0.004632473,0.3157497,0.0572278,0.097639345,0.03871669,0.008079983,0.07657648
102,0.1225168,0.02926781,0.04455766,0.025891682,0.12577385,0.025028951,0.02833938,0.0046318956,0.31575626,0.057226345,0.097637795,0.03871642,0.008079171,0.076576024
103,0.12251554,0.029268034,0.04455787,0.02589151,0.12577303,0.02502921,0.028339274,0.0046319584,0.3157565,0.057226896,0.09763794,0.038716443,0.008079265,0.07657658
104,0.12251423,0.029268397,0.044558357,0.025891855,0.12577419,0.025029643,0.028339732,0.004632462,0.31574896,0.057228293,0.09764104,0.03871633,0.008079951,0.07657656
105,0.12251456,0.029268159,0.04455837,0.025892235,0.12577282,0.025029836,0.02833991,0.0046324315,0.31574988,0.057227165,0.09764026,0.03871613,0.00807999,0.076578185
106,0.122514635,0.029268919,0.044558454,0.025893148,0.1257727,0.025030162,0.028340368,0.0046324376,0.3157485,0.057226785,0.09763813,0.03871732,0.008080012,0.07657845
107,0.12251269,0.029269572,0.044558972,0.02589302,0.12577365,0.02503055,0.028340494,0.004632966,0.3157442,0.057228886,0.097640336,0.038717277,0.00808065,0.076576754
108,0.122513495,0.02926942,0.044559292,0.025892643,0.12577312,0.025030399,0.028340723,0.0046329456,0.31574532,0.05722854,0.09763858,0.03871752,0.008080717,0.076577224
109,0.12251339,0.029268868,0.04455853,0.025892507,0.12577295,0.025030179,0.028339831,0.004632667,0.31574878,0.05722803,0.09764021,0.038716797,0.008080193,0.076577134
110,0.122516006,0.02926778,0.04455833,0.025891477,0.12577361,0.025029069,0.028339548,0.004632059,0.31575158,0.057227578,0.09763917,0.038716294,0.0080794385,0.07657801
111,0.12251357,0.029269544,0.044559177,0.02589336,0.12577316,0.025030693,0.028341,0.0046329796,0.31574404,0.05722872,0.09763934,0.03871761,0.008080607,0.076576285
112,0.12252327,0.029263413,0.044554055,0.025886418,0.12577787,0.025024487,0.028335162,0.0046293316,0.3157811,0.057223175,0.097639,0.03871256,0.008075861,0.07657443
113,0.12251492,0.029268133,0.044558458,0.025892401,0.12577365,0.025029825,0.028339777,0.004632372,0.31575155,0.057227764,0.09763821,0.03871673,0.008079809,0.076576374
114,0.12251543,0.029268054,0.044556726,0.025890857,0.12577568,0.025028497,0.028338125,0.0046317023,0.31575695,0.057226464,0.097639896,0.03871588,0.008079146,0.076576576
115,0.1225175,0.029266698,0.044556655,0.025890466,0.12577508,0.025028126,0.028338283,0.0046313577,0.31575993,0.057226248,0.097639985,0.03871509,0.008078513,0.07657612
116,0.12251244,0.029270496,0.044559762,0.025894633,0.12577002,0.025032084,0.028342105,0.004633655,0.31574038,0.057228483,0.09763795,0.038718406,0.008081619,0.07657796
117,0.12251206,0.02927072,0.044559643,0.02589516,0.12576994,0.025032304,0.028342003,0.004633709,0.3157388,0.05722797,0.09763848,0.03871865,0.008081685,0.0765788
118,0.122514896,0.029268341,0.04455806,0.02589232,0.12577227,0.02503002,0.028339893,0.00463242,0.31575212,0.057227228,0.097638726,0.038716707,0.008079877,0.07657706
119,0.122511774,0.029270196,0.04455965,0.02589343,0.12577206,0.025031045,0.028341658,0.004633331,0.31574285,0.057229884,0.097639605,0.038718138,0.008081078,0.07657531
120,0.12251037,0.029271701,0.044559844,0.025894199,0.12577301,0.025031911,0.028341893,0.0046339543,0.3157347,0.05723044,0.097641125,0.038719032,0.008081961,0.07657583
121,0.12251385,0.029267669,0.044558577,0.025891848,0.12577201,0.025029797,0.028339818,0.004632308,0.3157537,0.057227723,0.097638585,0.038716145,0.008079761,0.07657818
122,0.12251493,0.029267248,0.044558086,0.025891097,0.1257752,0.0250289,0.028338986,0.004631885,0.31575358,0.05722821,0.09764054,0.038715493,0.008079153,0.07657674
123,0.12251345,0.029269299,0.044558585,0.025893014,0.12577277,0.02503053,0.028340405,0.004632875,0.31574637,0.057227816,0.09764085,0.038717102,0.008080439,0.07657649
124,0.12251549,0.029267969,0.044558104,0.025891274,0.12577413,0.025029002,0.028339446,0.0046320506,0.3157551,0.057227302,0.09763892,0.038716234,0.0080794105,0.076575525
125,0.122513786,0.029270252,0.04455881,0.02589353,0.12577158,0.025031148,0.02834103,0.004633228,0.31574723,0.057227448,0.09763635,0.03871849,0.008081081,0.07657605
126,0.12251117,0.02927153,0.044560153,0.025896028,0.12576915,0.0250332,0.028342793,0.004634145,0.3157351,0.057228938,0.09763782,0.038719617,0.008082201,0.07657813
127,0.12251671,0.029266717,0.04455681,0.02588977,0.12577608,0.02502778,0.028337656,0.004631275,0.31576136,0.05722652,0.09764019,0.038715202,0.008078323,0.0765756
128,0.122509114,0.029271219,0.04456127,0.025895728,0.12576975,0.025033358,0.028343344,0.0046344465,0.3157294,0.057231367,0.09764121,0.03871891,0.008082487,0.076578386
129,0.12251365,0.029268706,0.04455886,0.025892759,0.12577334,0.025030248,0.028340274,0.004632732,0.31574598,0.057228435,0.09764,0.038716696,0.008080367,0.07657791
130,0.12251134,0.029270569,0.044560038,0.025894407,0.12576994,0.025031926,0.028342053,0.0046338355,0.31573823,0.057229176,0.09763989,0.038718365,0.008081765,0.07657848
131,0.12251218,0.029270178,0.04455901,0.025893617,0.12577528,0.025030784,0.028340856,0.00463322,0.31573904,0.05722913,0.097641885,0.03871753,0.008081117,0.07657619
132,0.12251476,0.029267896,0.04455841,0.025891742,0.12577464,0.025029253,0.028339507,0.004632137,0.31575027,0.057228006,0.097639985,0.03871624,0.008079537,0.07657762
133,0.12251303,0.029269248,0.044559732,0.02589295,0.1257723,0.025030613,0.02834127,0.004633009,0.3157453,0.05722878,0.097639166,0.038717374,0.008080657,0.07657656
134,0.122514986,0.029268019,0.044558328,0.025891678,0.12577465,0.025029076,0.028339347,0.0046320404,0.31575182,0.05722758,0.09763963,0.038716264,0.008079342,0.07657717
135,0.122517854,0.029266719,0.04455625,0.025889628,0.1257773,0.025027072,0.02833718,0.0046309535,0.31576356,0.05722526,0.09763904,0.038715195,0.008078036,0.07657588
136,0.12251718,0.029267006,0.044557173,0.02589062,0.12577423,0.025028104,0.028338522,0.004631393,0.3157613,0.0572256,0.09763736,0.038715806,0.008078587,0.07657716
137,0.12251276,0.02926944,0.04455982,0.025893448,0.12577325,0.025030812,0.0283413,0.004633158,0.31574127,0.05722887,0.097639695,0.038717538,0.008080937,0.07657762
138,0.122514,0.029268615,0.04455863,0.025892101,0.12577453,0.025029669,0.028339932,0.0046324856,0.31574756,0.057228256,0.097639814,0.03871688,0.0080800885,0.07657744
139,0.12251361,0.029269354,0.04455889,0.02589294,0.12577227,0.025030583,0.028340662,0.0046329405,0.3157471,0.057227876,0.09763916,0.038717497,0.008080581,0.07657649
140,0.12251693,0.029267125,0.04455691,0.025890134,0.12577656,0.025027765,0.028338203,0.0046313894,0.31575987,0.057226326,0.09763963,0.03871548,0.008078584,0.076575086
141,0.122511394,0.029271245,0.04455999,0.02589516,0.12576963,0.025032371,0.028342599,0.0046339203,0.31573558,0.057229098,0.09764003,0.038718816,0.008081838,0.076578386
142,0.1225159,0.029268583,0.04455808,0.025891889,0.12577389,0.02502947,0.028340083,0.0046322765,0.31575197,0.05722722,0.09763849,0.038716882,0.008079768,0.076575495
143,0.12251189,0.029269785,0.044559862,0.02589343,0.12577303,0.025031202,0.028341219,0.0046334052,0.31574008,0.057229858,0.09764053,0.03871765,0.008081189,0.07657679
144,0.122514375,0.029268697,0.04455864,0.025891967,0.1257745,0.025029615,0.028339963,0.004632471,0.31574807,0.057228267,0.0976397,0.038716774,0.008080059,0.07657689
145,0.12250984,0.02927145,0.04456086,0.025895735,0.12576976,0.025033096,0.028342824,0.004634369,0.3157341,0.05722959,0.09763847,0.03871939,0.008082499,0.076577984
146,0.12251683,0.029266937,0.044557054,0.025890348,0.12577528,0.025028104,0.028338192,0.004631414,0.31576017,0.057226356,0.097639315,0.03871537,0.008078583,0.07657599
147,0.12251494,0.02926831,0.044557918,0.025892237,0.12577376,0.025029546,0.028339602,0.0046322593,0.31575307,0.05722718,0.09763918,0.038716707,0.008079609,0.07657568
148,0.122512214,0.029270666,0.044560183,0.025894415,0.12577125,0.025031978,0.028342338,0.0046336884,0.315738,0.057229113,0.09763841,0.038718697,0.00808161,0.076577485
149,0.122514166,0.029269237,0.044558827,0.02589255,0.1257731,0.02503022,0.028340561,0.0046326756,0.31574908,0.05722768,0.09763777,0.03871747,0.0080802925,0.07657636
150,0.122515015,0.029267995,0.044558145,0.025891624,0.12577455,0.025029015,0.028339343,0.0046320306,0.31575358,0.05722714,0.0976392,0.03871635,0.008079386,0.07657663
151,0.12251498,0.029267907,0.04455757,0.025891207,0.12577505,0.025028892,0.028338738,0.0046320013,0.3157534,0.057227295,0.09764071,0.038715936,0.00807943,0.076576814
152,0.1225122,0.02927005,0.044559807,0.025894238,0.12577115,0.025031643,0.028341627,0.0046335314,0.31573904,0.05722892,0.09763997,0.038717892,0.008081406,0.0765785
153,0.12251339,0.029268974,0.04455913,0.02589269,0.12577276,0.025030252,0.028340617,0.004632841,0.31574708,0.05722839,0.09763941,0.038717132,0.008080469,0.07657691
154,0.12251443,0.02926837,0.044558614,0.025892505,0.12577277,0.025029913,0.02833995,0.004632482,0.31575122,0.057227362,0.097638294,0.03871645,0.00808009,0.07657751
155,0.122509725,0.029271994,0.044560794,0.025895638,0.12577061,0.02503303,0.028342616,0.004634427,0.31573018,0.057230238,0.09763982,0.038719483,0.0080826245,0.07657883
156,0.12251598,0.029267775,0.044557475,0.025891053,0.12577471,0.025028815,0.028338881,0.0046318215,0.31575665,0.05722694,0.097637974,0.038716108,0.008079258,0.07657652
157,0.12251002,0.029271195,0.044561047,0.025895074,0.12577157,0.025032587,0.028342519,0.004634104,0.3157341,0.0572307,0.09763844,0.038719065,0.008082133,0.07657744
158,0.122513875,0.02926892,0.044559013,0.025893174,0.12577112,0.025030626,0.028340815,0.00463285,0.3157477,0.05722737,0.09763821,0.03871736,0.008080496,0.07657855
159,0.12251464,0.029268375,0.044558223,0.025891485,0.12577443,0.025029179,0.02833964,0.004632283,0.31575182,0.05722828,0.09763939,0.038716264,0.008079828,0.076576084
160,0.12251231,0.029270373,0.04456005,0.02589432,0.1257716,0.025031734,0.028342066,0.0046335226,0.31574115,0.057228595,0.097637974,0.03871841,0.008081416,0.076576464
