,0,1,2,3,4,5,6,7,8,9,10,11,12,13
13,0.121696524,0.02903988,0.04455988,0.025619674,0.12617925,0.024743415,0.028152337,0.0046407236,0.317511,0.057107817,0.0978227,0.03832015,0.008039464,0.076567136
14,0.12153791,0.029149203,0.04466125,0.025743345,0.12615186,0.024860756,0.028283378,0.004705544,0.31682935,0.057171155,0.097745344,0.038423155,0.008123131,0.07661455
15,0.12153008,0.029076776,0.044567898,0.025674153,0.12603524,0.024810966,0.028217973,0.0046705212,0.31719786,0.05715994,0.09794525,0.038397197,0.0080780815,0.07663805
16,0.12151275,0.029093945,0.04458227,0.025670622,0.12599953,0.024819776,0.028221607,0.004675185,0.31716973,0.05717589,0.09795832,0.038394425,0.0080821635,0.07664369
17,0.12186102,0.028842635,0.044356424,0.025397977,0.12619004,0.024547115,0.027938543,0.004535477,0.318743,0.057025373,0.097996555,0.03815538,0.0078975195,0.076513
18,0.12173805,0.028943641,0.044458255,0.025509687,0.12611085,0.024653863,0.028052283,0.0045917314,0.31813338,0.057087716,0.0979186,0.03824907,0.007974503,0.076578364
19,0.12180971,0.028935878,0.044474836,0.025513783,0.12628596,0.024642376,0.028057735,0.0045857057,0.31803572,0.057042908,0.0978756,0.03824063,0.007964645,0.07653449
20,0.12115989,0.029396059,0.044857677,0.026050491,0.1258097,0.025168657,0.028586159,0.00485948,0.3151016,0.05735286,0.09786986,0.03870157,0.008322627,0.07676347
21,0.12123418,0.029337868,0.0447844,0.025976747,0.1258913,0.025084589,0.028510198,0.0048225797,0.31555188,0.0573226,0.09783596,0.0386355,0.00827487,0.07673734
22,0.12170207,0.028971124,0.04446659,0.025527328,0.12607446,0.024677143,0.028072072,0.0046047964,0.3180179,0.0571074,0.09793906,0.03826511,0.007989562,0.07658545
23,0.1216936,0.028985148,0.04450056,0.025547512,0.12609923,0.02469914,0.02809551,0.0046139667,0.31786633,0.05710825,0.097916394,0.03828673,0.008002247,0.07658538
24,0.12137935,0.029248374,0.04472854,0.025879525,0.12601818,0.024987988,0.028410576,0.0047701416,0.3160533,0.057261672,0.09783893,0.038546298,0.008206289,0.076670855
25,0.12130827,0.029287402,0.044747654,0.025896268,0.12587076,0.025026716,0.028434528,0.004790033,0.31596664,0.05729582,0.097837925,0.038581233,0.008235104,0.076721765
26,0.12181525,0.028932821,0.04445546,0.025490312,0.12625186,0.024623746,0.028029926,0.0045813858,0.31824407,0.05706097,0.09784929,0.03820721,0.007956493,0.07650126
27,0.12102688,0.02947033,0.044902302,0.026137603,0.12583756,0.025240492,0.028677296,0.0049055563,0.314585,0.05741645,0.09785677,0.0387773,0.008380741,0.07678574
28,0.12128206,0.029335447,0.044799592,0.025971852,0.12588224,0.025091877,0.028505486,0.0048212027,0.31553802,0.057302807,0.097834714,0.038641542,0.008275047,0.07671813
29,0.12155522,0.029099064,0.04457565,0.02567078,0.12601423,0.024812292,0.028213847,0.00467875,0.31721744,0.05719022,0.097886324,0.038387045,0.008086437,0.07661269
30,0.12153002,0.029093307,0.044591606,0.025682872,0.12597662,0.024826476,0.028222466,0.004676175,0.31716397,0.05716729,0.097927675,0.03839601,0.0080861915,0.07665939
31,0.12119182,0.029391252,0.04487626,0.02604439,0.12589273,0.02515527,0.028580831,0.0048577567,0.31513166,0.057339326,0.09775991,0.038692903,0.008321938,0.07676398
32,0.12158837,0.029064786,0.04455817,0.025655756,0.12605333,0.024789834,0.028196406,0.004661107,0.31730172,0.05715185,0.09792894,0.038369983,0.008062981,0.07661679
33,0.12172989,0.0289327,0.04444253,0.025503201,0.12607892,0.024650397,0.028038472,0.0045844084,0.31820798,0.05706089,0.097976655,0.03824279,0.007966028,0.07658514
34,0.12192833,0.028787201,0.044325463,0.025327561,0.12621246,0.024483457,0.027870052,0.0044989944,0.3191458,0.056970946,0.09798771,0.03808834,0.007852973,0.07652076
35,0.12123088,0.029367257,0.044839997,0.026024977,0.12597296,0.025125196,0.028559651,0.004842177,0.3152106,0.057320543,0.097807996,0.03867402,0.008300239,0.076723516
36,0.12135775,0.029233884,0.0447133,0.025822127,0.12595142,0.024963517,0.0283782,0.004755972,0.31635067,0.0572499,0.097819194,0.038511146,0.008186916,0.07670606
37,0.121642515,0.029067565,0.044581342,0.02564488,0.12620316,0.024770048,0.028189491,0.0046573724,0.31736284,0.057129692,0.0977755,0.03834496,0.00805966,0.07657091
38,0.1213964,0.029254854,0.04472447,0.025871137,0.12601037,0.02498725,0.028409291,0.00476912,0.31606787,0.05725896,0.097836,0.038545314,0.008203874,0.07666508
39,0.121753685,0.02897242,0.044500582,0.025539663,0.12621284,0.024676586,0.028084112,0.0046037026,0.3179431,0.057060268,0.09783243,0.03826728,0.007990817,0.076562524
40,0.12126051,0.029304024,0.044783786,0.025953647,0.12586406,0.025078809,0.028489977,0.0048084725,0.31565395,0.05729023,0.09789111,0.038629003,0.008257724,0.07673468
41,0.12168141,0.029042264,0.044548623,0.025622321,0.1262049,0.024748744,0.028169231,0.004644106,0.31741232,0.057115678,0.097853824,0.03833321,0.008039303,0.076584004
42,0.121771745,0.028931191,0.04445057,0.025481116,0.1261764,0.024627203,0.028024476,0.0045807585,0.3182967,0.057070903,0.09788004,0.038211405,0.007957705,0.07653972
43,0.12173468,0.02898191,0.044476636,0.025531774,0.12615693,0.02467855,0.02807799,0.0046073045,0.31795815,0.05709469,0.097891085,0.038262863,0.007990863,0.076556645
44,0.12112119,0.029437896,0.044909943,0.026102064,0.12589894,0.025209144,0.028643012,0.0048844293,0.31481078,0.057352778,0.09776367,0.038742784,0.0083565125,0.07676687
45,0.12145054,0.02923689,0.044734593,0.025852937,0.12613052,0.024958787,0.028390575,0.004758819,0.31618053,0.057231747,0.09773158,0.03851073,0.008191413,0.07664029
46,0.121686034,0.029022789,0.044534087,0.025618266,0.12615457,0.024742208,0.028154751,0.0046378626,0.31750172,0.057107035,0.09788293,0.038329806,0.008032565,0.07659538
47,0.12177458,0.028946357,0.04445974,0.025504842,0.12616143,0.02464958,0.02805093,0.0045905234,0.31810066,0.05707872,0.0979075,0.038241647,0.0079703685,0.07656322
48,0.12161945,0.029001275,0.044511992,0.025581433,0.12601148,0.024733432,0.028123144,0.004626963,0.31774125,0.057116132,0.09796777,0.038317416,0.008021205,0.07662698
49,0.12135566,0.029282197,0.044779528,0.02591485,0.12601636,0.025023762,0.028450206,0.004788051,0.315869,0.057253268,0.09774925,0.038582914,0.00823424,0.07670071
50,0.12149311,0.029212316,0.04472286,0.02583258,0.1261719,0.024932876,0.028369915,0.004747217,0.31625426,0.057228796,0.09774521,0.03849505,0.00817422,0.07661973
51,0.12157006,0.029055549,0.0445631,0.025645332,0.12597547,0.024791688,0.028184561,0.004657128,0.31736857,0.057150643,0.09794962,0.03837382,0.008063123,0.076651365
52,0.12161488,0.029020524,0.04452138,0.025595171,0.12602824,0.024744296,0.028139772,0.004636779,0.31765285,0.057135653,0.09793121,0.038327556,0.008033076,0.076618604
53,0.121390164,0.029253235,0.044753782,0.025885347,0.12603611,0.024996059,0.028423062,0.00477346,0.31602427,0.057243716,0.09776873,0.038555145,0.0082126465,0.07668418
54,0.12153597,0.029086752,0.044574544,0.025675952,0.12598056,0.024816457,0.028216101,0.004673502,0.3172045,0.057170995,0.097945385,0.03839351,0.0080821095,0.07664354
55,0.1213296,0.029232351,0.044702977,0.025851302,0.12587419,0.02498344,0.02839093,0.0047621983,0.3162414,0.057258137,0.09789497,0.038547963,0.008199295,0.07673121
56,0.121199474,0.02936548,0.044830393,0.02600428,0.12590556,0.025126217,0.028550796,0.0048368187,0.31532428,0.05731027,0.09783958,0.038666487,0.008294301,0.07674604
57,0.12120723,0.029340584,0.04482217,0.025988482,0.12589788,0.025103368,0.028526856,0.0048306654,0.3154759,0.057332445,0.09780688,0.038645755,0.008288423,0.07673337
58,0.12128561,0.029288154,0.044787932,0.025915643,0.12590872,0.025038373,0.02845399,0.0047899242,0.31587496,0.05726746,0.09786891,0.038565937,0.008233473,0.07672087
59,0.121234395,0.029345002,0.044809584,0.025983293,0.12596728,0.025093667,0.028521826,0.004825187,0.31546828,0.05730588,0.09781017,0.03863981,0.00827924,0.07671647
60,0.12156806,0.029069485,0.04457268,0.025652947,0.12604585,0.024796734,0.028199518,0.004662793,0.31728894,0.05715595,0.097918674,0.03837214,0.008067225,0.07662903
61,0.12165011,0.029014917,0.0445395,0.025603143,0.1260732,0.024743944,0.02814241,0.0046321065,0.31757617,0.057111695,0.09795444,0.03832545,0.008028235,0.07660472
62,0.1212588,0.029370656,0.04486219,0.026012605,0.12599675,0.025123004,0.028557245,0.0048389267,0.31524846,0.05729972,0.09774624,0.03866546,0.008297765,0.07672221
63,0.12171769,0.028934289,0.04444595,0.025515828,0.12610872,0.024657166,0.028049981,0.0045877392,0.31809166,0.057075977,0.098018475,0.038251415,0.0079692425,0.07657582
64,0.12120001,0.029411076,0.044878755,0.026067536,0.12597908,0.025163338,0.028603593,0.004864679,0.31495267,0.057340868,0.09777445,0.038707517,0.008330342,0.07672606
65,0.12171092,0.028940856,0.044452105,0.025518736,0.12612054,0.024657506,0.028058091,0.0045903116,0.31809232,0.05707379,0.09797872,0.038254887,0.007972902,0.07657832
66,0.12178146,0.028907726,0.044420257,0.025479607,0.12616609,0.024617977,0.028014962,0.0045726327,0.3182953,0.057065893,0.09797744,0.03821704,0.007947258,0.0765363
67,0.121302105,0.02929481,0.044747707,0.025933834,0.12597218,0.025039094,0.028463382,0.004796682,0.31570202,0.05730177,0.09791965,0.03859468,0.008239122,0.07669297
68,0.12141565,0.029191114,0.044675443,0.025796851,0.12596385,0.024932243,0.028341796,0.004735091,0.31649658,0.057225846,0.097898744,0.03849779,0.008162457,0.07666655
69,0.12118924,0.029393673,0.044875387,0.026050685,0.12592497,0.02516064,0.028590467,0.0048582773,0.3150807,0.05733545,0.09778247,0.038699605,0.008323099,0.07673525
70,0.1218104,0.028899731,0.04441891,0.025456747,0.12617731,0.024603222,0.027995106,0.004565572,0.31840992,0.05705809,0.09795034,0.038196128,0.007937167,0.07652135
71,0.1213671,0.029232442,0.044701457,0.025850644,0.12588684,0.024986545,0.028386768,0.0047595734,0.31619325,0.057260327,0.097954944,0.038543455,0.0081932,0.07668345
72,0.12122201,0.029352367,0.04483666,0.025998173,0.12594663,0.02511554,0.028542101,0.0048334487,0.31537333,0.05730862,0.09780547,0.03865693,0.008289004,0.0767197
73,0.12158734,0.029033221,0.044531584,0.025619427,0.12598082,0.024768434,0.028158562,0.0046450305,0.3175279,0.05713343,0.09797293,0.03835238,0.0080450205,0.07664391
74,0.12174988,0.029015925,0.044532865,0.025566634,0.12620601,0.024706319,0.028112786,0.004624086,0.3177526,0.05709919,0.09780192,0.03827651,0.008012909,0.07654238
75,0.12151388,0.029191269,0.04468329,0.025782464,0.1261002,0.02490273,0.028324768,0.0047267918,0.31656784,0.057200007,0.097752586,0.038462598,0.008150882,0.07664064
76,0.12181286,0.028944058,0.044482123,0.025504256,0.12623559,0.0246422,0.0280499,0.004585794,0.31812313,0.05703896,0.09783354,0.03823161,0.00796672,0.07654925
77,0.12164148,0.02908669,0.04460366,0.025671728,0.1262139,0.024789166,0.028215531,0.0046705445,0.31718916,0.057146695,0.097758666,0.03835962,0.008075051,0.076578096
78,0.1213519,0.029262453,0.044725753,0.025881527,0.12598126,0.025000423,0.028424721,0.0047764857,0.31598148,0.057284467,0.09787359,0.038562648,0.008212879,0.076680414
79,0.12180242,0.028938938,0.04445715,0.025497323,0.12621345,0.024633426,0.028035916,0.004584978,0.3181818,0.057067104,0.09787471,0.03822397,0.007962873,0.07652597
80,0.121376194,0.029221728,0.044698227,0.025829291,0.12589315,0.02496262,0.028367326,0.0047524804,0.3163603,0.05725014,0.09786193,0.038524557,0.008188543,0.076713614
81,0.12123938,0.029357174,0.04485128,0.026008632,0.12599461,0.025116593,0.02855436,0.004836269,0.315268,0.057306997,0.09777256,0.038666483,0.00829468,0.076732986
82,0.12163882,0.029038414,0.044557158,0.025632042,0.12612222,0.024762228,0.02817232,0.0046449197,0.3174045,0.05712166,0.09790833,0.03834748,0.008045435,0.07660451
83,0.12173562,0.028919049,0.044420328,0.02548875,0.12610649,0.024634756,0.028025763,0.004578909,0.31825924,0.057076875,0.098011166,0.03822989,0.007955423,0.07655774
84,0.121614136,0.029044721,0.044560604,0.025621243,0.1260521,0.024771458,0.028169895,0.0046470277,0.31746164,0.057119884,0.09791576,0.038355596,0.008048961,0.076616935
85,0.12125846,0.029279752,0.044736195,0.025901007,0.1257801,0.025042525,0.028440274,0.0047914134,0.31598476,0.05729127,0.097901054,0.03860261,0.008238047,0.07675254
86,0.121366836,0.029295854,0.04479154,0.02592271,0.12604608,0.025033459,0.028465118,0.004794116,0.31575185,0.05725873,0.09773926,0.038588986,0.008238912,0.07670651
87,0.1214811,0.029120669,0.044616614,0.025729045,0.12592568,0.024872284,0.028267086,0.0046975715,0.31692088,0.057183117,0.09794901,0.038450148,0.008116051,0.07667077
88,0.121528834,0.029100675,0.044577524,0.02567744,0.12598969,0.024821464,0.028223962,0.004680129,0.3171524,0.05719459,0.097927235,0.038391795,0.008086557,0.07664761
89,0.12142759,0.029236132,0.044746608,0.02585432,0.12601231,0.024977226,0.028394489,0.004759737,0.31615317,0.057226915,0.09779313,0.03853423,0.008197512,0.0766866
90,0.121672414,0.029014053,0.044514216,0.025567936,0.12610148,0.024715928,0.0281156,0.0046253526,0.3177734,0.05711148,0.097868554,0.03830162,0.008019718,0.07659832
91,0.121255934,0.02931828,0.044755924,0.02594412,0.12590791,0.02506199,0.028484887,0.004811011,0.3156745,0.057331465,0.09789183,0.038612653,0.008255808,0.0766937
92,0.121595584,0.029031977,0.044535495,0.025621966,0.12604722,0.024760893,0.028163405,0.0046439073,0.3174738,0.057139732,0.09795966,0.038352266,0.008044258,0.07662981
93,0.12116155,0.029415466,0.044862237,0.026056614,0.1258614,0.025166143,0.028596334,0.004868404,0.3149997,0.057395823,0.09783245,0.038702305,0.008332782,0.07674886
94,0.121486984,0.02912318,0.04460347,0.025722602,0.1259364,0.024866804,0.028259892,0.004697423,0.3169405,0.057196535,0.09794986,0.038441747,0.008114089,0.076660655
95,0.12167141,0.029024668,0.04454425,0.02561263,0.12614769,0.024740443,0.028150957,0.004638339,0.3175619,0.057119105,0.097848706,0.038320594,0.008035177,0.07658406
96,0.12158534,0.02907782,0.044581328,0.025658382,0.12599032,0.024805268,0.02820195,0.004666819,0.31725714,0.057159938,0.09792474,0.038379997,0.008073563,0.076637454
97,0.121704936,0.028982747,0.044475764,0.025548868,0.12613696,0.024685556,0.028088603,0.0046133106,0.3178766,0.057124224,0.097928874,0.038283106,0.008000609,0.07654984
98,0.12136195,0.02925231,0.044738278,0.025871351,0.12595499,0.024999037,0.028412454,0.0047696736,0.3160987,0.0572405,0.09783173,0.038559828,0.008210632,0.07669858
99,0.121045716,0.02946805,0.04491651,0.026139881,0.12576579,0.025255496,0.02867616,0.004903883,0.31460416,0.057375826,0.09785639,0.038793355,0.00838495,0.07681384
100,0.12167203,0.028998531,0.04449668,0.025547076,0.126104,0.024698755,0.028099995,0.0046151094,0.3178665,0.057106663,0.09791829,0.03828041,0.008003171,0.07659279
101,0.12126446,0.029262504,0.044734415,0.025887206,0.12579624,0.02502988,0.02842953,0.0047791167,0.31602618,0.05726736,0.09795234,0.038586468,0.008222874,0.07676147
102,0.12156503,0.029080588,0.04455522,0.025653727,0.12602934,0.02479322,0.02819391,0.0046646474,0.31734368,0.057149813,0.09788955,0.038379375,0.00807379,0.076628156
103,0.12158626,0.029089695,0.044608846,0.025678562,0.12607254,0.024814235,0.02822204,0.0046728808,0.31716204,0.05713541,0.09782905,0.03838906,0.00808299,0.07665644
104,0.12153605,0.029106611,0.044608276,0.025691142,0.12599699,0.024835631,0.028237965,0.0046841973,0.31705946,0.057181798,0.09790978,0.038404398,0.008094423,0.07665337
105,0.12162121,0.029095028,0.04461591,0.025688577,0.12613033,0.024808157,0.028224606,0.0046780044,0.31708798,0.05717372,0.097804636,0.03837654,0.008084783,0.07661052
106,0.121515565,0.029159455,0.04465841,0.025770012,0.12611273,0.024885755,0.028310638,0.004717552,0.31660944,0.05720761,0.09783983,0.03845709,0.008135591,0.07662023
107,0.12139672,0.0292557,0.04476733,0.025895048,0.12606286,0.025000129,0.028430363,0.004774722,0.31593165,0.05724905,0.09778066,0.038558062,0.008214738,0.07668305
108,0.1217952,0.028904034,0.044425987,0.025476974,0.12615974,0.024619406,0.028016634,0.0045710234,0.3182816,0.05706227,0.09797548,0.03821863,0.00794485,0.07654819
109,0.12148885,0.029125327,0.044630207,0.025714682,0.12599438,0.024859654,0.028266827,0.0046947137,0.3169328,0.057187144,0.097887866,0.03842684,0.008110075,0.07668073
110,0.121309176,0.029277693,0.044753663,0.02589417,0.1259097,0.02502394,0.02843841,0.0047852895,0.3159778,0.057277266,0.09783131,0.038570274,0.008228196,0.07672318
111,0.12155451,0.02914353,0.044650197,0.025744904,0.1262232,0.024856584,0.0282885,0.004703239,0.31677458,0.05715884,0.09775701,0.03842777,0.008118497,0.07659858
112,0.121709004,0.029025968,0.044562835,0.025609612,0.12622267,0.024734862,0.02815186,0.004637196,0.31750986,0.057105288,0.097794995,0.038317047,0.008032974,0.076585874
113,0.12142367,0.029152395,0.044639315,0.025759835,0.12589246,0.024899513,0.028296215,0.0047137314,0.31675938,0.057212394,0.09794889,0.038467716,0.00813666,0.07669782
114,0.121773995,0.028911998,0.044430036,0.025461262,0.12615895,0.024616105,0.028009126,0.0045713033,0.31837547,0.057054814,0.09793835,0.038205754,0.007944475,0.0765484
115,0.12143546,0.029232968,0.044722065,0.025841359,0.12606996,0.024956116,0.02838082,0.0047553834,0.31628057,0.05722927,0.09774301,0.038509656,0.008187802,0.07665556
116,0.121512696,0.029129816,0.04461818,0.025739666,0.12607044,0.024865188,0.02828158,0.00469934,0.31679162,0.057177782,0.09791837,0.038442668,0.008113344,0.07663928
117,0.12152594,0.029160155,0.044665918,0.025765713,0.12612018,0.024882583,0.028307121,0.004712572,0.3166505,0.05716777,0.09778471,0.038462322,0.008135961,0.07665856
118,0.121633425,0.029011875,0.04452079,0.025579728,0.12605953,0.024727162,0.028129935,0.004628316,0.317731,0.057115763,0.09789664,0.038312837,0.008023607,0.07662943
119,0.12139818,0.029195553,0.044659957,0.025808176,0.12598884,0.024932945,0.028346378,0.0047390824,0.31645915,0.057247434,0.09792645,0.03849161,0.008163316,0.07664292
120,0.12175577,0.028988348,0.044521067,0.02557462,0.12620705,0.02470096,0.02810927,0.0046161017,0.3177436,0.057085395,0.09785575,0.038286936,0.008005754,0.07654936
121,0.12161953,0.02907275,0.044597995,0.02566972,0.12610677,0.024800539,0.028212009,0.0046651945,0.31715804,0.057142884,0.09788034,0.03838262,0.008072266,0.07661936
122,0.12112441,0.029414816,0.04488411,0.026068173,0.12583949,0.025189547,0.028612075,0.0048698657,0.31500325,0.057337634,0.09781346,0.038728964,0.008340373,0.07677391
123,0.12160738,0.029064126,0.04455561,0.025663106,0.12607275,0.024790643,0.028196411,0.0046609235,0.3172582,0.05715486,0.09794854,0.038370155,0.0080632325,0.07659397
124,0.121565744,0.029136626,0.044636417,0.025738755,0.12606087,0.024859596,0.028271953,0.0047019063,0.3167818,0.057200488,0.097865544,0.03843242,0.008118887,0.07662895
125,0.12137583,0.029284488,0.044754043,0.025889061,0.12602979,0.025010098,0.028435124,0.004785615,0.31594643,0.057276346,0.09775764,0.038560335,0.008224441,0.07667069
126,0.121268384,0.029343376,0.04481477,0.02598068,0.12598576,0.025092363,0.028520089,0.004824902,0.31547883,0.05729656,0.097775325,0.038640454,0.008278514,0.0767
127,0.121321745,0.029302374,0.044782333,0.025945285,0.12603821,0.025043799,0.028478492,0.0048007388,0.31566122,0.057272438,0.097794004,0.038603872,0.0082471445,0.07670833
128,0.12190368,0.028826807,0.044346895,0.025375914,0.12623295,0.02452411,0.027918765,0.0045222016,0.3188294,0.056995858,0.09799427,0.03813661,0.007881389,0.07651118
129,0.12146175,0.029200971,0.04471611,0.025814308,0.1261372,0.02492686,0.0283557,0.004737842,0.31640908,0.05719875,0.09775005,0.038481735,0.00816554,0.07664409
130,0.12125092,0.029315302,0.044790853,0.025962235,0.12592812,0.025074432,0.028496465,0.004811727,0.3156011,0.05729278,0.097857036,0.03862971,0.008262396,0.0767269
131,0.12166827,0.029009543,0.04452452,0.025586465,0.12608327,0.024724735,0.028127577,0.0046304534,0.31769422,0.057134204,0.0978911,0.038304776,0.008023522,0.07659726
132,0.121315315,0.029258909,0.04473417,0.025874939,0.12590209,0.025007477,0.028420838,0.00477366,0.31605953,0.05726272,0.09787015,0.03856466,0.008213699,0.0767419
133,0.12162846,0.029020969,0.044509843,0.02558064,0.12606741,0.024730148,0.028133145,0.0046342746,0.31769058,0.057143968,0.09791113,0.038314275,0.0080266325,0.0766086
134,0.12184243,0.028867431,0.044382486,0.025421795,0.12619458,0.02456616,0.027959084,0.0045456463,0.318615,0.057023846,0.09796655,0.03817135,0.007913317,0.076530345
135,0.1213415,0.029276522,0.044765435,0.025898108,0.12595288,0.02502399,0.028441755,0.0047828006,0.3159005,0.05726055,0.097843714,0.03857553,0.008225598,0.07671108
136,0.12115769,0.029408565,0.044870675,0.026058046,0.12592702,0.02516417,0.028599543,0.0048642405,0.3149875,0.05736171,0.097824395,0.03870337,0.008327408,0.076745644
137,0.121059574,0.029444283,0.04488647,0.026114983,0.12579058,0.025223283,0.028645935,0.0048910393,0.314747,0.05738628,0.09789213,0.038763393,0.0083649885,0.07679009
138,0.12135495,0.029245602,0.044744816,0.025867268,0.12590753,0.025000315,0.028407104,0.004767911,0.31616622,0.05723361,0.09781668,0.038556885,0.008209871,0.07672123
139,0.12156338,0.029119946,0.04463083,0.02572681,0.12616338,0.024843255,0.02826997,0.0046902676,0.3168314,0.057143647,0.09785515,0.03842749,0.00810374,0.07663074
140,0.12170567,0.028956488,0.044475924,0.025512967,0.1261105,0.024668396,0.028065123,0.0045959936,0.318083,0.05707914,0.09791607,0.038255587,0.007980397,0.07659476
141,0.12159454,0.029052604,0.044558287,0.0256512,0.12606756,0.024785377,0.02818757,0.004657214,0.31738248,0.057127096,0.09788292,0.038369697,0.008062857,0.07662064
142,0.121379934,0.029255606,0.044719316,0.025872288,0.1260683,0.02498411,0.028418295,0.0047708564,0.31601745,0.057264548,0.097827464,0.03854703,0.008203547,0.07667126
143,0.12113367,0.029358152,0.04481811,0.026002778,0.12573081,0.02513832,0.028544819,0.004841142,0.31541398,0.05734027,0.09789934,0.038690068,0.008302997,0.07678543
144,0.12112021,0.029456442,0.044914212,0.026114142,0.12591004,0.025215803,0.028653912,0.004891734,0.3146739,0.0573714,0.09778324,0.03875487,0.008364501,0.07677562
145,0.121178105,0.029382719,0.044853367,0.026016342,0.12590784,0.025141178,0.02856954,0.004847733,0.31527808,0.057304,0.097771585,0.03868396,0.008308721,0.07675679
146,0.121224314,0.029360943,0.04484765,0.025997624,0.1259581,0.025114033,0.02854726,0.004834084,0.31534907,0.057304837,0.097766,0.038657233,0.008292921,0.07674591
147,0.12169818,0.028955024,0.044460937,0.025509316,0.12606816,0.024663636,0.028054336,0.004594568,0.31814477,0.057085257,0.09794632,0.038251787,0.007979287,0.07658851
148,0.121101454,0.029432163,0.044884726,0.026091594,0.12574159,0.025210988,0.0286232,0.004880936,0.3149035,0.05737543,0.097864784,0.038745366,0.008355582,0.07678867
149,0.121790126,0.028920988,0.04443557,0.025476666,0.1261642,0.024623176,0.02801902,0.0045763934,0.3182977,0.05705856,0.09793187,0.03822141,0.007952253,0.07653212
150,0.12147196,0.029196722,0.044697,0.025806637,0.1261267,0.0249214,0.028351162,0.004735681,0.31641728,0.057197772,0.09778259,0.038485132,0.00815971,0.07665017
151,0.121857725,0.02885011,0.044366527,0.025401259,0.12617357,0.024551632,0.027939474,0.0045367405,0.31875286,0.057013743,0.09796893,0.038156305,0.007901903,0.07652923
152,0.12134543,0.029268034,0.04476473,0.025886727,0.12601838,0.025008028,0.02843555,0.00477785,0.3159893,0.057236165,0.09777014,0.038567573,0.008220266,0.07671188
153,0.12154591,0.029108934,0.044602346,0.02571546,0.12611762,0.024831243,0.0282489,0.0046894737,0.3169701,0.057191476,0.097891785,0.038398545,0.008097377,0.076590836
154,0.12153265,0.02909278,0.04457448,0.025674667,0.12599704,0.024816446,0.028216256,0.0046773567,0.31718862,0.05719021,0.09793421,0.038389005,0.008084559,0.07663179
155,0.12136118,0.029310258,0.044803273,0.025931368,0.12608553,0.025039623,0.028475339,0.0048010563,0.3157354,0.057268437,0.09768901,0.03858024,0.008245959,0.07667328
156,0.12147913,0.029155197,0.04464363,0.02576065,0.12598354,0.024892496,0.028299686,0.004715508,0.3167091,0.05720942,0.09788606,0.038461417,0.008135591,0.07666856
157,0.1219576,0.028778933,0.044314574,0.025311772,0.12624468,0.024467837,0.02785664,0.004493771,0.31920433,0.056964196,0.09797821,0.038079154,0.007844806,0.0765035
158,0.12165066,0.029057095,0.044563573,0.025627004,0.12616512,0.024759194,0.028174715,0.004652858,0.31739223,0.05715203,0.097862,0.03832795,0.008047611,0.076567866
159,0.12153194,0.029120559,0.044635255,0.025720896,0.12600063,0.024861874,0.028260067,0.004693163,0.31692633,0.057157367,0.09789132,0.03843213,0.008110014,0.07665844
160,0.121069096,0.029500568,0.044964675,0.026172703,0.12589677,0.025270157,0.028710447,0.004921963,0.3143844,0.05739931,0.09772992,0.038795624,0.008404449,0.07677996
